File,Mw,Lon,Lat,Depth
tamtam_nuevo.000801.log,8.5543,168.046886,-18.005849,24.9
tamtam_nuevo.000802.log,8.7207,168.402324,-18.148907,39.35
tamtam_nuevo.000803.log,8.5828,168.428321,-18.103076,44.94
tamtam_nuevo.000804.log,8.3477,168.018452,-18.061608,19.53
tamtam_nuevo.000805.log,8.3806,168.077747,-18.094853,23.19
tamtam_nuevo.000806.log,8.5038,167.951766,-18.071774,18.7
tamtam_nuevo.000807.log,8.3772,168.146518,-18.055913,26.59
tamtam_nuevo.000808.log,8.331,168.235623,-18.026882,33.35
tamtam_nuevo.000809.log,8.7272,168.174775,-17.961549,30.42
tamtam_nuevo.000810.log,8.7371,168.322451,-18.048287,36.87
tamtam_nuevo.000811.log,8.6665,168.3388,-18.05068,36.23
tamtam_nuevo.000812.log,8.4189,168.070467,-17.896948,28.83
tamtam_nuevo.000813.log,8.5081,168.340525,-17.91294,41.58
tamtam_nuevo.000814.log,8.6724,168.127489,-18.144363,27.23
tamtam_nuevo.000815.log,8.716,168.310409,-18.217419,30.98
tamtam_nuevo.000816.log,8.4683,168.115687,-18.186289,27.75
tamtam_nuevo.000817.log,8.2893,168.367545,-17.955856,45.54
tamtam_nuevo.000818.log,8.4037,168.143297,-18.120802,25.71
tamtam_nuevo.000819.log,8.7529,168.199783,-18.256123,24.55
tamtam_nuevo.000820.log,8.5288,168.438746,-18.459388,32.76
tamtam_nuevo.000821.log,8.6105,168.016131,-18.09551,21.13
tamtam_nuevo.000822.log,8.6765,167.974958,-17.999542,18.93
tamtam_nuevo.000823.log,8.6528,167.922451,-17.934921,20.77
tamtam_nuevo.000824.log,8.6502,168.217065,-18.120999,32.56
tamtam_nuevo.000825.log,8.5343,168.401712,-18.189548,36.97
tamtam_nuevo.000826.log,8.2567,168.229849,-18.266589,27.7
tamtam_nuevo.000827.log,8.7262,168.370087,-18.18199,36.92
tamtam_nuevo.000828.log,8.3588,168.071951,-18.049869,26.48
tamtam_nuevo.000829.log,8.5768,168.376167,-18.333633,32.99
tamtam_nuevo.000830.log,8.601,168.248103,-18.042687,34.19
tamtam_nuevo.000831.log,8.5528,168.038507,-18.163676,18.97
tamtam_nuevo.000832.log,8.8026,168.289618,-17.906452,38.86
tamtam_nuevo.000833.log,8.4851,168.121095,-18.099756,27.7
tamtam_nuevo.000834.log,8.6877,168.097098,-18.096682,25.74
tamtam_nuevo.000835.log,8.3368,168.067052,-18.087714,25.92
tamtam_nuevo.000836.log,8.5946,168.293633,-18.18852,36.47
tamtam_nuevo.000837.log,8.5,168.172717,-18.028263,30.45
tamtam_nuevo.000838.log,8.4984,168.211154,-18.134305,28.18
tamtam_nuevo.000839.log,8.3544,168.016325,-18.309412,17.41
tamtam_nuevo.000840.log,8.7807,168.106585,-17.987521,26.74
tamtam_nuevo.000841.log,8.4434,168.143657,-17.955415,32.65
tamtam_nuevo.000842.log,8.6553,168.10627,-17.974763,29.13
tamtam_nuevo.000843.log,8.5246,168.251409,-17.974997,35.3
tamtam_nuevo.000844.log,8.7936,167.920307,-18.050327,18.82
tamtam_nuevo.000845.log,8.4132,168.204669,-18.076502,31.19
tamtam_nuevo.000846.log,8.6437,168.202905,-18.035161,30.98
tamtam_nuevo.000847.log,8.6925,168.146611,-18.202475,25.78
tamtam_nuevo.000848.log,8.5717,168.248808,-17.891452,38.46
tamtam_nuevo.000849.log,8.554,168.162771,-18.153585,28.54
tamtam_nuevo.000850.log,8.3723,167.944908,-18.242094,17.3
tamtam_nuevo.000851.log,8.9435,168.179512,-18.214782,25.03
tamtam_nuevo.000852.log,8.5826,168.33563,-17.840617,44.41
tamtam_nuevo.000853.log,8.5128,168.257293,-18.138951,29.24
tamtam_nuevo.000854.log,8.417,168.286737,-18.079082,35.85
tamtam_nuevo.000855.log,8.388,168.041601,-17.989841,25.25
tamtam_nuevo.000856.log,8.6945,168.126938,-18.121696,24.69
tamtam_nuevo.000857.log,8.903,168.115889,-18.010992,25.31
tamtam_nuevo.000858.log,8.7033,168.174685,-18.068896,30.42
tamtam_nuevo.000859.log,8.6242,168.192188,-18.084034,27.52
tamtam_nuevo.000860.log,8.63,168.143279,-17.928341,32.38
tamtam_nuevo.000861.log,8.4564,167.999161,-18.137608,19.71
tamtam_nuevo.000862.log,8.4886,168.343674,-18.152854,32.54
tamtam_nuevo.000863.log,8.5463,168.369873,-18.280056,33.44
tamtam_nuevo.000864.log,8.8455,168.142616,-18.035569,29.04
tamtam_nuevo.000865.log,8.5147,167.957604,-18.069597,18.25
tamtam_nuevo.000866.log,8.6268,168.267536,-18.01444,33.49
tamtam_nuevo.000867.log,8.46,168.087046,-18.116602,26.63
tamtam_nuevo.000868.log,8.6982,168.075387,-18.039512,24.93
tamtam_nuevo.000869.log,8.6031,168.196389,-18.204721,25.66
tamtam_nuevo.000870.log,8.7081,168.233868,-18.133943,28.9
tamtam_nuevo.000871.log,8.6546,168.052272,-18.140796,22.9
tamtam_nuevo.000872.log,8.8533,168.33076,-18.225551,34.25
tamtam_nuevo.000873.log,8.3844,168.241467,-18.312296,28.28
tamtam_nuevo.000874.log,8.5158,168.163166,-17.949268,31.88
tamtam_nuevo.000875.log,8.4912,168.200589,-18.214442,29.08
tamtam_nuevo.000876.log,8.614,168.324515,-18.054821,39.45
tamtam_nuevo.000877.log,8.7883,168.134632,-17.915616,30.27
tamtam_nuevo.000878.log,8.8821,168.11733,-18.031496,24.23
tamtam_nuevo.000879.log,8.11,168.293785,-18.234651,32.01
tamtam_nuevo.000880.log,8.5091,168.283731,-18.104209,35.02
tamtam_nuevo.000881.log,8.501,168.302718,-18.160474,32.82
tamtam_nuevo.000882.log,8.8208,168.16413,-18.097083,27.12
tamtam_nuevo.000883.log,8.5863,168.243475,-17.935189,36.61
tamtam_nuevo.000884.log,8.7527,168.141809,-18.130682,27.2
tamtam_nuevo.000885.log,8.8063,168.133744,-18.012572,29.43
tamtam_nuevo.000886.log,8.6873,168.376632,-18.208613,35.61
tamtam_nuevo.000887.log,8.9753,168.106258,-18.066098,24.61
tamtam_nuevo.000888.log,8.7345,167.978543,-18.018118,20.14
tamtam_nuevo.000889.log,8.6264,168.261317,-17.984293,32.9
tamtam_nuevo.000890.log,8.6227,168.29559,-17.829242,40.86
tamtam_nuevo.000891.log,8.7961,168.105232,-18.200144,25.19
tamtam_nuevo.000892.log,8.601,168.187937,-17.947405,35.21
tamtam_nuevo.000893.log,8.5984,168.109139,-18.130417,26.73
tamtam_nuevo.000894.log,8.6902,168.107604,-17.960276,29.06
tamtam_nuevo.000895.log,8.4301,167.976429,-18.061836,21.57
tamtam_nuevo.000896.log,8.4952,168.467743,-18.225068,39.64
tamtam_nuevo.000897.log,9.0699,168.30257,-17.849191,43.05
tamtam_nuevo.000898.log,8.7702,168.115475,-17.946866,25.73
tamtam_nuevo.000899.log,8.4853,168.13201,-17.998548,29.37
tamtam_nuevo.000900.log,8.7293,168.100458,-17.873394,30.02
tamtam_nuevo.000901.log,8.6038,168.347266,-18.209127,33.34
tamtam_nuevo.000902.log,8.5047,168.205124,-17.99734,30.36
tamtam_nuevo.000903.log,8.7074,168.025146,-18.112897,23.52
tamtam_nuevo.000904.log,8.6987,168.021924,-18.078054,23.1
tamtam_nuevo.000905.log,8.8574,168.161378,-18.132032,27.11
tamtam_nuevo.000906.log,8.4156,168.178047,-18.223601,24.71
tamtam_nuevo.000907.log,8.7955,168.145247,-17.993968,29.54
tamtam_nuevo.000908.log,8.7744,168.472397,-18.141517,41.38
tamtam_nuevo.000909.log,8.6251,168.094866,-18.071063,25.63
tamtam_nuevo.000910.log,8.9635,168.303222,-17.96576,39.61
tamtam_nuevo.000911.log,8.6461,168.104361,-17.995683,29.42
tamtam_nuevo.000912.log,8.8412,168.182021,-18.096854,28.89
tamtam_nuevo.000913.log,8.7802,168.024152,-18.06208,19.18
tamtam_nuevo.000914.log,8.6571,168.277894,-18.105485,32.45
tamtam_nuevo.000915.log,8.7125,168.284404,-18.102552,38.19
tamtam_nuevo.000916.log,8.7086,168.153266,-18.140654,27.45
tamtam_nuevo.000917.log,8.2978,168.420291,-18.332982,35.46
tamtam_nuevo.000918.log,8.6651,168.145251,-18.071364,28.69
tamtam_nuevo.000919.log,8.5625,168.273926,-18.18414,30.95
tamtam_nuevo.000920.log,8.6423,167.8433,-18.131494,14.35
tamtam_nuevo.000921.log,8.9813,168.047717,-18.192516,21.52
tamtam_nuevo.000922.log,8.7769,168.119571,-18.150162,27.94
tamtam_nuevo.000923.log,8.8078,168.197841,-18.056696,31.15
tamtam_nuevo.000924.log,8.6307,168.251664,-18.042486,35.51
tamtam_nuevo.000925.log,8.8719,168.196658,-18.044684,32.94
tamtam_nuevo.000926.log,8.5436,168.207447,-18.091395,32.17
tamtam_nuevo.000927.log,8.5177,168.247515,-18.068923,33.48
tamtam_nuevo.000928.log,8.621,168.338774,-17.953397,42.91
tamtam_nuevo.000929.log,8.8207,168.03224,-18.189639,21.09
tamtam_nuevo.000930.log,9.0285,168.462236,-18.247473,44.51
tamtam_nuevo.000931.log,8.6813,167.932452,-17.970849,20.15
tamtam_nuevo.000932.log,8.8364,168.152174,-18.102817,29.25
tamtam_nuevo.000933.log,8.7659,167.862129,-17.863458,17.55
tamtam_nuevo.000934.log,8.5978,168.282992,-18.271487,30.76
tamtam_nuevo.000935.log,8.7656,168.072717,-17.985701,25.06
tamtam_nuevo.000936.log,8.7404,168.30101,-18.109381,35.32
tamtam_nuevo.000937.log,8.6471,168.009152,-18.139981,19.87
tamtam_nuevo.000938.log,9.0029,168.046556,-18.029323,25.27
tamtam_nuevo.000939.log,8.8215,168.020755,-18.009856,22.88
tamtam_nuevo.000940.log,9.1031,168.191293,-17.90589,34.59
tamtam_nuevo.000941.log,8.8382,168.202344,-17.985119,34.54
tamtam_nuevo.000942.log,8.8691,168.041627,-18.066634,21.16
tamtam_nuevo.000943.log,8.6568,168.09558,-18.142553,24.48
tamtam_nuevo.000944.log,8.8422,168.135711,-18.020828,29.38
tamtam_nuevo.000945.log,8.7444,168.080747,-17.974229,27.93
tamtam_nuevo.000946.log,8.3705,168.148054,-18.011354,29.16
tamtam_nuevo.000947.log,8.6087,168.053707,-18.056121,25.74
tamtam_nuevo.000948.log,8.7098,168.151582,-18.077264,28.18
tamtam_nuevo.000949.log,8.9357,168.178213,-18.126776,28.07
tamtam_nuevo.000950.log,8.7021,168.037324,-18.040395,26.96
tamtam_nuevo.000951.log,8.5685,168.203502,-18.047482,32.95
tamtam_nuevo.000952.log,9.0077,168.363312,-18.306547,32.05
tamtam_nuevo.000953.log,8.812,168.249334,-18.113161,33.61
tamtam_nuevo.000954.log,8.7291,168.278092,-18.042823,37.42
tamtam_nuevo.000955.log,8.8419,167.995284,-17.924938,22.53
tamtam_nuevo.000956.log,8.8111,168.166319,-18.027844,30.32
tamtam_nuevo.000957.log,8.966,168.179559,-18.075228,28.16
tamtam_nuevo.000958.log,8.8192,168.247154,-18.137297,34.3
tamtam_nuevo.000959.log,8.6594,167.94216,-18.025573,21.92
tamtam_nuevo.000960.log,8.997,168.251205,-18.031712,33.21
tamtam_nuevo.000961.log,8.7604,168.054816,-18.191216,20.7
tamtam_nuevo.000962.log,8.9039,168.088031,-18.109157,24.46
tamtam_nuevo.000963.log,8.5096,167.950121,-18.047336,20.26
tamtam_nuevo.000964.log,8.7301,168.211172,-18.121032,30.25
tamtam_nuevo.000965.log,8.8455,168.177418,-18.259296,25.64
tamtam_nuevo.000966.log,8.8224,168.121939,-17.973608,29.97
tamtam_nuevo.000967.log,8.5892,168.027126,-18.056169,23.3
tamtam_nuevo.000968.log,8.747,168.05084,-18.011003,26.19
tamtam_nuevo.000969.log,8.6555,168.061149,-18.103097,24.48
tamtam_nuevo.000970.log,8.958,168.129532,-18.115335,26.92
tamtam_nuevo.000971.log,8.8356,168.421347,-17.964165,43.28
tamtam_nuevo.000972.log,8.757,168.042497,-17.89311,26.6
tamtam_nuevo.000973.log,8.9804,168.134729,-17.940567,32.9
tamtam_nuevo.000974.log,8.9452,167.99982,-18.009596,23.9
tamtam_nuevo.000975.log,9.0123,168.064082,-18.152118,25.54
tamtam_nuevo.000976.log,9.0106,168.272441,-18.155658,32.98
tamtam_nuevo.000977.log,8.992,168.120997,-17.806717,32.97
tamtam_nuevo.000978.log,9.062,168.01635,-18.004153,22.52
tamtam_nuevo.000979.log,8.9931,168.138994,-18.130319,27.32
tamtam_nuevo.000980.log,8.8539,168.050162,-18.038048,23.34
tamtam_nuevo.000981.log,8.7469,168.252669,-17.971026,34.54
tamtam_nuevo.000982.log,8.856,168.09486,-17.960343,26.52
tamtam_nuevo.000983.log,8.7016,168.013061,-18.028055,24.26
tamtam_nuevo.000984.log,8.8375,168.03653,-18.042046,26.11
tamtam_nuevo.000985.log,8.8521,168.082958,-18.130408,25.73
tamtam_nuevo.000986.log,8.6779,168.047966,-18.12626,22.22
tamtam_nuevo.000987.log,8.9654,168.106222,-18.004016,28.77
tamtam_nuevo.000988.log,8.8331,168.067323,-18.08412,25.09
tamtam_nuevo.000989.log,9.0058,168.20438,-18.023145,30.21
tamtam_nuevo.000990.log,8.5862,168.071451,-17.998027,26.31
tamtam_nuevo.000991.log,8.7518,168.408567,-18.112295,39.29
tamtam_nuevo.000992.log,8.732,168.14564,-18.190275,25.5
tamtam_nuevo.000993.log,8.9566,168.040173,-18.021784,27.42
tamtam_nuevo.000994.log,8.8552,168.001592,-17.966853,20.82
tamtam_nuevo.000995.log,8.9261,168.042404,-18.011834,25.0
tamtam_nuevo.000996.log,8.797,168.064804,-18.023572,25.41
tamtam_nuevo.000997.log,8.9726,168.015584,-18.22498,21.02
tamtam_nuevo.000998.log,8.9084,168.179539,-17.908108,35.86
tamtam_nuevo.000999.log,8.7907,168.1546,-17.961632,31.22
