File,Mw,Lon,Lat,Depth
tamtam_nuevo.000798.log,7.9221,166.802087,-14.479613,22.74
tamtam_nuevo.000799.log,8.1102,170.066083,-21.866801,19.35
tamtam_nuevo.000800.log,7.9892,167.015462,-15.145336,30.33
tamtam_nuevo.000801.log,8.0345,167.868107,-17.287313,30.68
tamtam_nuevo.000802.log,8.2321,166.884426,-14.93954,22.87
tamtam_nuevo.000803.log,8.0751,169.402254,-21.708745,7.81
tamtam_nuevo.000804.log,7.8012,168.420937,-18.860001,31.57
tamtam_nuevo.000805.log,8.1197,167.142926,-15.419057,35.22
tamtam_nuevo.000806.log,7.9468,169.588756,-21.906364,8.13
tamtam_nuevo.000807.log,8.0323,168.251339,-18.571956,28.11
tamtam_nuevo.000808.log,8.1014,168.19886,-19.22401,13.81
tamtam_nuevo.000809.log,8.1865,170.049066,-21.453266,43.16
tamtam_nuevo.000810.log,7.9087,170.306798,-21.964629,25.22
tamtam_nuevo.000811.log,8.1354,170.734054,-21.968347,45.16
tamtam_nuevo.000812.log,8.2664,166.783855,-15.926207,11.07
tamtam_nuevo.000813.log,8.1193,166.978703,-15.461971,24.8
tamtam_nuevo.000814.log,8.2225,169.56503,-21.185271,23.39
tamtam_nuevo.000815.log,8.113,166.700036,-14.081846,24.82
tamtam_nuevo.000816.log,8.0873,168.785189,-19.326338,42.74
tamtam_nuevo.000817.log,8.1792,167.956871,-17.425418,34.31
tamtam_nuevo.000818.log,8.2035,166.870544,-14.174108,35.77
tamtam_nuevo.000819.log,8.0987,170.306798,-21.964629,25.22
tamtam_nuevo.000820.log,8.1983,168.996816,-20.570467,16.05
tamtam_nuevo.000821.log,8.1788,166.791539,-14.079343,31.58
tamtam_nuevo.000822.log,7.9955,170.306798,-21.964629,25.22
tamtam_nuevo.000823.log,8.3809,170.509768,-21.943491,36.22
tamtam_nuevo.000824.log,8.0419,170.164757,-21.97274,18.79
tamtam_nuevo.000825.log,8.1177,167.361879,-16.568838,18.92
tamtam_nuevo.000826.log,8.2733,170.734054,-21.968347,45.16
tamtam_nuevo.000827.log,8.0946,166.700036,-14.081846,24.82
tamtam_nuevo.000828.log,8.1721,170.458122,-21.970997,31.77
tamtam_nuevo.000829.log,8.4546,169.959718,-21.938611,14.41
tamtam_nuevo.000830.log,7.9094,168.304279,-18.839384,24.85
tamtam_nuevo.000831.log,8.1198,168.17189,-18.648098,21.52
tamtam_nuevo.000832.log,8.1001,167.058443,-15.688218,24.77
tamtam_nuevo.000833.log,8.0999,169.63914,-21.524959,16.21
tamtam_nuevo.000834.log,8.3797,168.202266,-19.469753,10.74
tamtam_nuevo.000835.log,8.272,166.50994,-15.009493,9.49
tamtam_nuevo.000836.log,8.3913,170.388847,-21.826015,38.45
tamtam_nuevo.000837.log,8.3297,166.517453,-14.831799,9.47
tamtam_nuevo.000838.log,8.0681,168.203159,-19.04663,16.44
tamtam_nuevo.000839.log,7.9798,170.011334,-21.568094,33.37
tamtam_nuevo.000840.log,8.2972,166.650472,-14.047558,22.05
tamtam_nuevo.000841.log,8.1972,167.05705,-14.680922,37.04
tamtam_nuevo.000842.log,8.3951,167.073527,-14.897498,35.5
tamtam_nuevo.000843.log,8.1188,170.185797,-21.850845,26.17
tamtam_nuevo.000844.log,8.3597,166.830006,-14.045056,35.48
tamtam_nuevo.000845.log,7.9674,166.62083,-14.949943,12.38
tamtam_nuevo.000846.log,8.1428,170.057309,-21.734273,26.13
tamtam_nuevo.000847.log,8.2342,170.027707,-21.977559,15.02
tamtam_nuevo.000848.log,7.8437,167.562983,-17.407992,12.24
tamtam_nuevo.000849.log,8.0186,168.382483,-19.059936,23.88
tamtam_nuevo.000850.log,8.2677,169.244349,-20.610593,26.53
tamtam_nuevo.000851.log,8.066,169.63914,-21.524959,16.21
tamtam_nuevo.000852.log,8.2117,169.391964,-20.613821,36.58
tamtam_nuevo.000853.log,8.4138,168.948389,-20.169109,23.2
tamtam_nuevo.000854.log,8.2996,168.298729,-18.92487,22.44
tamtam_nuevo.000855.log,8.1187,168.007036,-18.061087,23.52
tamtam_nuevo.000856.log,8.1168,170.370555,-21.931503,30.34
tamtam_nuevo.000857.log,8.2236,167.910626,-17.115755,38.33
tamtam_nuevo.000858.log,8.0098,170.115648,-21.679847,32.8
tamtam_nuevo.000859.log,8.1373,169.934227,-21.638823,24.7
tamtam_nuevo.000860.log,8.2478,166.654994,-14.869824,13.39
tamtam_nuevo.000861.log,8.2495,169.780992,-21.936502,10.85
tamtam_nuevo.000862.log,8.1494,166.814904,-15.23422,18.39
tamtam_nuevo.000863.log,8.4184,166.242516,-14.069,6.6
tamtam_nuevo.000864.log,8.3743,167.445398,-16.685564,19.71
tamtam_nuevo.000865.log,8.3161,166.993618,-14.361625,41.35
tamtam_nuevo.000866.log,8.3369,169.314826,-20.483651,36.62
tamtam_nuevo.000867.log,8.2493,168.253114,-18.942228,19.66
tamtam_nuevo.000868.log,8.1069,166.617747,-14.305894,16.18
tamtam_nuevo.000869.log,8.2716,170.164757,-21.97274,18.79
tamtam_nuevo.000870.log,8.345,170.164757,-21.97274,18.79
tamtam_nuevo.000871.log,8.1536,166.399198,-14.048685,11.42
tamtam_nuevo.000872.log,8.2333,167.661059,-17.059423,21.64
tamtam_nuevo.000873.log,8.1126,166.690675,-14.20373,21.58
tamtam_nuevo.000874.log,8.0877,169.788988,-21.301896,33.7
tamtam_nuevo.000875.log,8.5501,168.279969,-18.668004,27.56
tamtam_nuevo.000876.log,8.1425,169.000222,-20.838262,11.83
tamtam_nuevo.000877.log,8.0835,168.12954,-19.180336,12.57
tamtam_nuevo.000878.log,8.2439,168.194328,-18.936452,17.77
tamtam_nuevo.000879.log,8.1789,166.698192,-14.574129,16.0
tamtam_nuevo.000880.log,8.2111,169.461575,-21.221336,17.31
tamtam_nuevo.000881.log,8.1475,169.588756,-21.906364,8.13
tamtam_nuevo.000882.log,8.2387,168.419476,-19.461769,16.73
tamtam_nuevo.000883.log,7.9003,170.027707,-21.977559,15.02
tamtam_nuevo.000884.log,8.3088,170.590313,-21.973774,37.77
tamtam_nuevo.000885.log,8.2874,170.734054,-21.968347,45.16
tamtam_nuevo.000886.log,8.1145,167.898785,-17.475106,28.49
tamtam_nuevo.000887.log,8.2315,170.458122,-21.970997,31.77
tamtam_nuevo.000888.log,7.9827,170.65109,-21.94224,43.35
tamtam_nuevo.000889.log,8.1553,166.634739,-14.725556,12.81
tamtam_nuevo.000890.log,8.2876,166.982344,-14.866982,29.43
tamtam_nuevo.000891.log,8.0978,167.14524,-14.634093,46.67
tamtam_nuevo.000892.log,8.4804,166.584746,-14.660954,11.41
tamtam_nuevo.000893.log,8.1965,169.833726,-21.692406,17.87
tamtam_nuevo.000894.log,8.1699,166.499287,-14.902807,9.14
tamtam_nuevo.000895.log,7.9544,167.118861,-15.661506,28.49
tamtam_nuevo.000896.log,8.0249,168.781589,-19.762905,26.72
tamtam_nuevo.000897.log,8.5347,168.645825,-19.504385,26.61
tamtam_nuevo.000898.log,8.3433,167.309915,-16.021469,28.6
tamtam_nuevo.000899.log,8.3576,169.747241,-21.665523,15.94
tamtam_nuevo.000900.log,8.515,166.741538,-14.861954,16.42
tamtam_nuevo.000901.log,8.3568,166.433925,-14.451584,8.47
tamtam_nuevo.000902.log,8.4764,170.218846,-21.931574,23.01
tamtam_nuevo.000903.log,8.1132,167.486645,-15.917431,40.13
tamtam_nuevo.000904.log,8.2159,169.935308,-21.46016,34.88
tamtam_nuevo.000905.log,8.6509,168.298729,-18.92487,22.44
tamtam_nuevo.000906.log,8.2695,166.791539,-14.079343,31.58
tamtam_nuevo.000907.log,8.3012,168.044265,-19.071311,11.75
tamtam_nuevo.000908.log,8.1109,169.863308,-21.615895,21.73
tamtam_nuevo.000909.log,8.172,166.87138,-14.37944,30.23
tamtam_nuevo.000910.log,8.1456,170.77646,-21.941175,49.72
tamtam_nuevo.000911.log,8.3916,168.452974,-19.819128,12.3
tamtam_nuevo.000912.log,8.1011,166.791539,-14.079343,31.58
tamtam_nuevo.000913.log,8.4084,170.458122,-21.970997,31.77
tamtam_nuevo.000914.log,8.4006,169.97415,-21.707538,22.97
tamtam_nuevo.000915.log,8.3487,168.465394,-18.695864,39.25
tamtam_nuevo.000916.log,8.1509,170.09204,-21.599953,36.3
tamtam_nuevo.000917.log,8.198,168.194328,-18.936452,17.77
tamtam_nuevo.000918.log,8.0243,170.027707,-21.977559,15.02
tamtam_nuevo.000919.log,8.2021,166.745769,-14.034298,29.08
tamtam_nuevo.000920.log,8.3483,169.13084,-21.288777,8.45
tamtam_nuevo.000921.log,8.192,168.125642,-19.090855,13.52
tamtam_nuevo.000922.log,8.5253,166.2802,-14.020508,7.93
tamtam_nuevo.000923.log,8.3091,166.892838,-15.082808,23.01
tamtam_nuevo.000924.log,8.3762,168.199122,-19.309364,12.65
tamtam_nuevo.000925.log,8.572,170.027707,-21.977559,15.02
tamtam_nuevo.000926.log,8.4568,170.053301,-21.943483,16.67
tamtam_nuevo.000927.log,8.2926,170.053301,-21.943483,16.67
tamtam_nuevo.000928.log,8.5198,166.811921,-14.215797,30.04
tamtam_nuevo.000929.log,7.9326,168.276078,-19.186702,16.66
tamtam_nuevo.000930.log,8.1756,168.298729,-18.92487,22.44
tamtam_nuevo.000931.log,8.4906,166.964891,-14.365403,38.19
tamtam_nuevo.000932.log,8.3344,166.558542,-14.521686,11.36
tamtam_nuevo.000933.log,7.9908,170.340145,-21.842327,34.79
tamtam_nuevo.000934.log,8.2871,168.386615,-18.975037,26.32
tamtam_nuevo.000935.log,8.2802,168.298729,-18.92487,22.44
tamtam_nuevo.000936.log,8.2231,170.370555,-21.931503,30.34
tamtam_nuevo.000937.log,8.3468,168.382483,-19.059936,23.88
tamtam_nuevo.000938.log,8.2986,170.633427,-21.889918,46.98
tamtam_nuevo.000939.log,8.1764,170.243354,-21.794721,32.84
tamtam_nuevo.000940.log,8.4166,170.164757,-21.97274,18.79
tamtam_nuevo.000941.log,8.1647,167.284302,-16.260562,21.71
tamtam_nuevo.000942.log,8.2685,170.306798,-21.964629,25.22
tamtam_nuevo.000943.log,8.1973,170.027707,-21.977559,15.02
tamtam_nuevo.000944.log,8.1406,167.638049,-17.635908,13.04
tamtam_nuevo.000945.log,8.168,167.248449,-14.915852,50.05
tamtam_nuevo.000946.log,8.2682,169.003682,-20.477459,17.95
tamtam_nuevo.000947.log,8.1682,170.306798,-21.964629,25.22
tamtam_nuevo.000948.log,8.3,169.893249,-21.542695,27.72
tamtam_nuevo.000949.log,8.3213,166.898723,-14.741446,24.79
tamtam_nuevo.000950.log,8.1291,167.284302,-16.260562,21.71
tamtam_nuevo.000951.log,8.3543,168.996816,-20.570467,16.05
tamtam_nuevo.000952.log,8.4345,167.934865,-16.792342,48.44
tamtam_nuevo.000953.log,8.432,169.959718,-21.938611,14.41
tamtam_nuevo.000954.log,8.1402,170.458122,-21.970997,31.77
tamtam_nuevo.000955.log,8.2517,170.590313,-21.973774,37.77
tamtam_nuevo.000956.log,8.3205,170.164757,-21.97274,18.79
tamtam_nuevo.000957.log,8.317,170.306798,-21.964629,25.22
tamtam_nuevo.000958.log,8.426,170.533801,-21.865655,43.63
tamtam_nuevo.000959.log,8.5968,169.510978,-21.126647,22.24
tamtam_nuevo.000960.log,8.5953,170.027707,-21.977559,15.02
tamtam_nuevo.000961.log,8.012,167.199812,-16.580329,13.82
tamtam_nuevo.000962.log,8.1096,169.63914,-21.524959,16.21
tamtam_nuevo.000963.log,8.3058,168.194328,-18.936452,17.77
tamtam_nuevo.000964.log,8.2568,170.370555,-21.931503,30.34
tamtam_nuevo.000965.log,8.2103,168.632041,-19.121346,38.14
tamtam_nuevo.000966.log,8.1478,170.370555,-21.931503,30.34
tamtam_nuevo.000967.log,8.2515,170.164757,-21.97274,18.79
tamtam_nuevo.000968.log,8.4298,168.298729,-18.92487,22.44
tamtam_nuevo.000969.log,8.3511,170.306798,-21.964629,25.22
tamtam_nuevo.000970.log,8.4001,166.967704,-14.170636,45.61
tamtam_nuevo.000971.log,8.3968,168.203159,-19.04663,16.44
tamtam_nuevo.000972.log,8.1737,169.572023,-21.247124,21.16
tamtam_nuevo.000973.log,8.1002,166.340061,-14.072916,9.16
tamtam_nuevo.000974.log,8.1615,170.027707,-21.977559,15.02
tamtam_nuevo.000975.log,8.3388,170.218846,-21.931574,23.01
tamtam_nuevo.000976.log,8.5568,169.330984,-21.149599,14.78
tamtam_nuevo.000977.log,8.5411,166.459221,-14.987976,8.35
tamtam_nuevo.000978.log,8.5006,169.863308,-21.615895,21.73
tamtam_nuevo.000979.log,8.1898,169.835724,-21.43388,30.06
tamtam_nuevo.000980.log,8.1245,169.972305,-21.870214,16.71
tamtam_nuevo.000981.log,8.1809,169.842192,-21.553766,23.98
tamtam_nuevo.000982.log,8.4534,167.031889,-14.990476,32.18
tamtam_nuevo.000983.log,8.285,170.243354,-21.794721,32.84
tamtam_nuevo.000984.log,8.301,170.218846,-21.931574,23.01
tamtam_nuevo.000985.log,8.2724,170.027707,-21.977559,15.02
tamtam_nuevo.000986.log,8.5303,169.549956,-20.869101,36.24
tamtam_nuevo.000987.log,8.0289,166.869786,-14.791442,22.54
tamtam_nuevo.000988.log,8.5632,166.845644,-14.662151,22.25
tamtam_nuevo.000989.log,8.2817,170.164757,-21.97274,18.79
tamtam_nuevo.000990.log,8.4833,169.972305,-21.870214,16.71
tamtam_nuevo.000991.log,8.4525,166.986239,-14.787573,30.26
tamtam_nuevo.000992.log,8.3828,169.788988,-21.301896,33.7
tamtam_nuevo.000993.log,8.3083,168.558789,-19.199264,30.61
tamtam_nuevo.000994.log,8.3133,168.645825,-19.504385,26.61
tamtam_nuevo.000995.log,8.383,167.384238,-16.241845,27.17
tamtam_nuevo.000996.log,8.2007,168.304279,-18.839384,24.85
tamtam_nuevo.000997.log,8.134,166.448936,-14.325285,9.93
tamtam_nuevo.000998.log,8.4975,168.62578,-19.971991,14.62
tamtam_nuevo.000999.log,8.4799,168.82203,-19.263569,48.5
